"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"F8a",2.61424660508064e-55,0.439417409499992,0.265,0.084,4.36265473455857e-51
"Exoc4",1.99886965222603e-44,0.438007678080687,0.289,0.112,3.3357136756348e-40
"Mrpl41",1.45053920884714e-21,0.437815274557628,0.375,0.231,2.42065983172411e-17
"Gemin7",2.16258227150991e-26,0.437683240584858,0.519,0.349,3.60891729469574e-22
"Uba52",4.63642941968764e-24,0.437626146876835,0.827,0.754,7.73727341557473e-20
"Ap2s1",1.03696024620042e-16,0.437527428819892,0.573,0.465,1.73047925885926e-12
"Aimp1",1.20799344047733e-35,0.437468159507523,0.429,0.231,2.01589945346857e-31
"Tspan3",3.00985210085804e-67,0.437234533996083,0.25,0.067,5.02284118591189e-63
"Mal2",3.25250735927187e-22,0.437103614785486,0.559,0.406,5.42778428115289e-18
"Ppp3ca",6.76802622029471e-18,0.436736350139313,0.611,0.501,1.12944821564278e-13
"Nfu1",1.59420937208045e-33,0.436659369186457,0.398,0.213,2.66041660012786e-29
"Cops2",4.31228855014501e-30,0.436140986441994,0.346,0.178,7.19634713248199e-26
"Gnl2",1.68597360786065e-35,0.434275643752132,0.29,0.126,2.81355275679785e-31
"Phb2",2.81155035794545e-17,0.434225979587676,0.566,0.446,4.69191523733936e-13
"Nfkb2",1.01848190648417e-54,0.434200487986032,0.284,0.094,1.69964260554079e-50
"Emc3",2.20812739245591e-28,0.433847409999913,0.39,0.219,3.68492299253041e-24
"Mrpl36",7.30582319501385e-28,0.433427494873623,0.401,0.232,1.21919577478391e-23
"Faf1",2.74340907298635e-34,0.433359644955314,0.34,0.161,4.57820106099963e-30
"Mrpl38",1.25514839283716e-31,0.433276384940902,0.423,0.236,2.09459163796665e-27
"Fgfr1op2",4.90153653851912e-18,0.43326397655275,0.469,0.334,8.17968417548071e-14
"Snrpa1",3.90779628614062e-32,0.433175684848811,0.37,0.193,6.52133044231147e-28
"Ndufa8",4.20674830938102e-18,0.433160334251825,0.637,0.545,7.02022157869505e-14
"Gm16286",3.80068558426206e-24,0.433143627524792,0.431,0.272,6.34258410301652e-20
"Serpinh1",1.21977436994732e-08,0.433056739692693,0.427,0.35,0.000203555946856809
"Diablo",2.41219402434869e-29,0.432772891377625,0.409,0.233,4.02546938783309e-25
"Sri",2.83430309562059e-17,0.432670774549935,0.574,0.467,4.72988500597163e-13
"Rpl41",1.72368397134213e-26,0.432536871454193,0.986,0.99,2.87648381137575e-22
"Csnk1a1",1.92271480048894e-16,0.43236786253839,0.639,0.543,3.20862645905595e-12
"C1d",1.28660716041e-28,0.432361377940169,0.429,0.255,2.14709002929221e-24
"Rrp7a",6.36187226237039e-37,0.431668462696056,0.289,0.122,1.06166924314437e-32
"Zfand6",6.16012730202024e-20,0.430923829655804,0.662,0.541,1.02800204416114e-15
"Hspe1",2.92626963355093e-07,0.430121845520982,0.577,0.548,0.00488335876446979
"Smc6",2.85568676069228e-31,0.430040411916883,0.329,0.163,4.76557006624327e-27
"Atp2b1",1.39218698167207e-15,0.429932443345719,0.531,0.412,2.32328163501436e-11
"Eif1ad",7.79646734286889e-35,0.429875747283461,0.29,0.128,1.30107447017796e-30
"Cisd2",1.02783945998012e-21,0.429728870337658,0.463,0.313,1.71525849081483e-17
"Rars",3.72534813197804e-43,0.429638130359218,0.27,0.102,6.21686096264495e-39
"Ppp4c",1.59152909615506e-23,0.429473495864937,0.492,0.339,2.65594375566356e-19
"Dda1",6.41754835610911e-26,0.429108127105834,0.383,0.22,1.07096046966749e-21
"Slc12a4",1.84864197299761e-59,0.428875865850356,0.281,0.087,3.08501372453841e-55
"Kcnk1",7.06377151310171e-19,0.428642969211282,0.407,0.273,1.17880219010641e-14
"Mrpl11",3.17299855338789e-48,0.428555066182466,0.327,0.13,5.2950999858937e-44
"Hax1",1.60244998514858e-24,0.427943289326638,0.387,0.232,2.67416853521595e-20
"Rps19bp1",2.55858931427797e-23,0.427933112856617,0.418,0.264,4.26977384766708e-19
"Sepw1",8.38545220459737e-18,0.427886846089759,0.813,0.802,1.39936426390321e-13
"Hadhb",1.14945723002615e-25,0.427775140203489,0.424,0.253,1.91821422546765e-21
"Erlec1",1.06758233545553e-32,0.427711757262538,0.35,0.175,1.78158140140819e-28
"Clptm1",6.31808486655927e-23,0.427481312824599,0.44,0.287,1.05436200253141e-18
"Denr",1.71464845179808e-21,0.427057182574712,0.502,0.347,2.86140533636063e-17
"Manbal",1.35041815393351e-27,0.427013104904075,0.409,0.239,2.25357781528423e-23
"2010111I01Rik",1.24861352800797e-35,0.426188214110396,0.353,0.167,2.0836862555397e-31
"Tmem140",1.80853759232179e-74,0.426156283888342,0.25,0.061,3.0180875340666e-70
"Wbp4",4.69297569441983e-24,0.426081898668213,0.446,0.276,7.83163783884782e-20
"Tmem234",3.97101458466005e-18,0.426029502216555,0.633,0.519,6.6268291388807e-14
"Arid5b",4.18084901788581e-09,0.425892377663235,0.46,0.372,6.97700084104785e-05
"Cox17",1.32488750050796e-15,0.425766983196328,0.648,0.569,2.21097226084768e-11
"Rpl10a",1.87597195974029e-21,0.425711429348314,0.917,0.916,3.1306220064146e-17
"Gm5617",6.07577059697175e-24,0.425690452516817,0.326,0.182,1.01392459722265e-19
"H13",2.08718888588369e-19,0.425455188594345,0.62,0.5,3.48310081276271e-15
"Thoc7",9.3393299853034e-23,0.425376868554701,0.466,0.316,1.55854738794743e-18
"Vbp1",2.04510865880751e-30,0.42505095763209,0.361,0.188,3.41287732981797e-26
"Rps6",3.62699497439542e-15,0.424260146710287,0.954,0.948,6.05272921327107e-11
"Nsfl1c",6.29453270775376e-26,0.424249916640704,0.386,0.225,1.05043161826995e-21
"Gcc2",3.99162852691533e-25,0.424008112387908,0.306,0.159,6.66122968571631e-21
"Myeov2",9.82701588270727e-15,0.423275171385494,0.684,0.611,1.63993241050619e-10
"Gpbp1",1.74139023152811e-16,0.423154352537975,0.418,0.288,2.90603201837411e-12
"Copb1",4.32952792101689e-22,0.422819712497579,0.42,0.266,7.22511619459298e-18
"Hs2st1",6.94925476864757e-25,0.422688958360804,0.44,0.268,1.15969163579191e-20
"Zcchc17",2.6249163049158e-21,0.42265949831449,0.358,0.216,4.38046032964349e-17
"Rnaseh2c",5.59425024746472e-17,0.422369128786355,0.444,0.316,9.33568481296912e-13
"Ccnd1",0.323670426517679,0.421883556901867,0.483,0.535,1
"Ddx47",1.14141418494461e-30,0.421554437092811,0.377,0.199,1.90479199183557e-26
"Maea",8.12296517665861e-30,0.420850237770835,0.406,0.226,1.35556042868079e-25
"Lamtor3",1.31231091368439e-22,0.419851284462924,0.423,0.269,2.18998445275652e-18
"Lrrc59",1.02928375581756e-27,0.419610212896219,0.335,0.177,1.71766873170834e-23
"Mtx2",6.48026257510544e-31,0.419302641885262,0.395,0.213,1.0814262185336e-26
"Ndufs5",2.16284576338212e-16,0.419223956849593,0.738,0.689,3.60935700993209e-12
"Smarce1",9.30464639054352e-33,0.418920494903668,0.427,0.24,1.5527593896539e-28
"Tmod3",2.72931455710504e-28,0.418876289235739,0.457,0.277,4.5546801328969e-24
"Tsc22d4",2.62878850412765e-24,0.418837385560093,0.36,0.203,4.38692225568822e-20
"Magoh",1.04772100990261e-19,0.418576873556233,0.502,0.36,1.74843682132547e-15
"Mat2b",1.55032917607105e-20,0.418488118087347,0.491,0.348,2.58718932902737e-16
"Pmm1",9.1196258171735e-13,0.418467920124664,0.329,0.224,1.52188315636991e-08
"Rb1cc1",3.35246764875387e-15,0.417810808069221,0.344,0.226,5.59459801224047e-11
"Tm2d1",2.17417027302977e-14,0.41692260387239,0.489,0.394,3.62825535163209e-10
"2010107E04Rik",2.3002451360492e-13,0.41631863456935,0.67,0.605,3.8386490830389e-09
"Bcas2",2.78329330439708e-17,0.416264030702443,0.534,0.41,4.64475986637786e-13
"Pnrc1",4.33922368944023e-16,0.415880758777184,0.781,0.737,7.24129649293786e-12
"Mier1",7.0449409204195e-22,0.415465287236083,0.361,0.211,1.17565974079961e-17
"Sdhd",7.23243744087447e-20,0.415290118054342,0.511,0.372,1.20694916013313e-15
"Rpl31",1.29529450002767e-23,0.414981142574428,0.937,0.904,2.16158746164617e-19
"Rpl6",7.45737151192029e-31,0.41442857060182,0.961,0.935,1.24448615790926e-26
"Ppp6c",2.60786844593517e-35,0.414364725810677,0.387,0.198,4.35201086257661e-31
"Igf2r",1.26660373068025e-28,0.414348693525143,0.279,0.132,2.1137083057592e-24
"Cfdp1",3.93054926136802e-18,0.414297643181317,0.444,0.309,6.55930060737096e-14
"Cttnbp2nl",1.5831762609206e-46,0.41421424733183,0.25,0.084,2.6420045442243e-42
"Ccdc25",4.45775615570636e-20,0.414167388355942,0.36,0.221,7.43910347264277e-16
"Mrps17",9.90305643381549e-21,0.413455937341482,0.437,0.292,1.65262205767513e-16
"Mpp5",2.36955851859913e-32,0.413434156008146,0.332,0.159,3.95431925583824e-28
"Dhx32",2.23362959135246e-37,0.413398837142822,0.276,0.114,3.72748106204898e-33
"Brk1",1.5042346416492e-17,0.413358237779968,0.639,0.548,2.51026676998418e-13
"Gmfb",6.19711877435826e-23,0.413019710795201,0.366,0.214,1.03417518106491e-18
"Rap1a",2.38621767583382e-15,0.412775187001962,0.585,0.498,3.98212005743147e-11
"Rps10",5.01042964472927e-23,0.412586629663431,0.9,0.868,8.3614049911242e-19
"Snrpg",1.71108151419032e-18,0.412564133624314,0.65,0.522,2.85545283088081e-14
"Necap2",4.53564662337218e-21,0.412220121705781,0.441,0.29,7.5690870850835e-17
"Tagln2",1.38740902439594e-12,0.412203890707322,0.836,0.885,2.31530817991194e-08
"Fam32a",1.59576507832425e-22,0.411839156827084,0.495,0.335,2.66301276270751e-18
"Med29",7.43983305800614e-23,0.411751717933512,0.409,0.255,1.24155934072007e-18
"Rpl27a",8.06383223041055e-36,0.411637545629248,0.941,0.952,1.34569232261091e-31
"Mrto4",6.88995856621831e-33,0.41145226253692,0.316,0.149,1.14979628553051e-28
"Psmd6",1.9955653946703e-23,0.411444400614139,0.434,0.276,3.3301995306258e-19
"Anapc16",5.49434535184082e-20,0.411152476584814,0.409,0.265,9.16896352315196e-16
"Hbegf",0.000248348927611277,0.410849250707643,0.599,0.58,1
"Rbm4b",9.83222446315764e-23,0.410494325438748,0.46,0.292,1.64080161841175e-18
"Thoc2",7.36965001444111e-19,0.41030965363496,0.375,0.234,1.22984719440993e-14
"Ubl4a",5.47595152564106e-26,0.41029175090449,0.381,0.221,9.13826790598981e-22
"Ccndbp1",5.24542287363806e-32,0.410028104602012,0.34,0.168,8.7535616915272e-28
"Vamp7",3.11823814712903e-36,0.409981678372529,0.321,0.145,5.20371581992893e-32
"Rcan1",3.23711621494622e-06,0.409776743299949,0.326,0.26,0.0540209953950225
"Gipc1",1.17841907019991e-29,0.40953053825297,0.34,0.175,1.96654574434961e-25
"Psenen",1.01924688569563e-18,0.409526919952448,0.745,0.667,1.70091920284887e-14
"G3bp2",1.18077238729424e-15,0.409494097629744,0.438,0.316,1.97047295991663e-11
"Drap1",1.22553243077255e-14,0.408322755575431,0.702,0.663,2.04516852047322e-10
"Pgls",5.95299267736054e-16,0.408265627077945,0.563,0.451,9.93435417997926e-12
"Zfp622",3.24961983027528e-22,0.407624850899141,0.384,0.228,5.42296557276339e-18
"Fam174b",4.47517531436143e-43,0.407517715848764,0.275,0.102,7.46817256460636e-39
"Pdgfa",1.03310173362016e-17,0.40749591871142,0.451,0.315,1.72404017306533e-13
"Bola3",2.41691861902555e-14,0.407436751334427,0.452,0.34,4.03335379142984e-10
"Zfp706",1.01578638065656e-17,0.407428878894118,0.662,0.573,1.69514431203966e-13
"Ppp1r12a",8.44281827787628e-29,0.406573338718388,0.381,0.207,1.40893751421199e-24
"Hspa4",7.16872384596689e-22,0.406454804970452,0.426,0.271,1.19631663541495e-17
"Ankrd12",1.55627197287789e-17,0.406381419469748,0.346,0.214,2.59710666833863e-13
"Sec11a",5.58960819164004e-17,0.406373263848915,0.531,0.411,9.32793815020889e-13
"Specc1",1.61300536433427e-29,0.406298145438174,0.267,0.121,2.69178335200103e-25
"Dars",5.21517826234805e-31,0.406170390750018,0.301,0.144,8.70308948420643e-27
"Ccdc124",2.57080114207216e-22,0.406156348080536,0.48,0.333,4.29015294589002e-18
"Mgat2",6.9003158442931e-23,0.405020471103848,0.395,0.24,1.15152470809563e-18
"Gm8730",2.66665812827104e-13,0.404825814583822,0.552,0.465,4.45011908445872e-09
"Srp54b",2.56962468760339e-15,0.404684518347596,0.523,0.408,4.28818967867253e-11
"Slirp",2.04084900083809e-14,0.404671589402867,0.54,0.441,3.4057688125986e-10
"Mrps18a",1.17757321969488e-16,0.404632976699398,0.448,0.331,1.96513418902681e-12
"Eif3l",1.75481028825805e-21,0.404622139804994,0.492,0.332,2.92842740904504e-17
"Stx7",9.56107555278065e-27,0.404486917105587,0.481,0.305,1.59555228824804e-22
"Snf8",2.98160252521677e-21,0.404439260128598,0.474,0.323,4.97569829408175e-17
"Rbm28",4.67186102348914e-44,0.404163004518319,0.258,0.092,7.79640167599868e-40
"Ilf2",7.35256291537156e-23,0.404138073351292,0.406,0.245,1.22699569931721e-18
"Tap2",1.4517867478406e-24,0.404127425711868,0.319,0.171,2.4227417247964e-20
"Srsf10",3.73409411316689e-16,0.403818373021345,0.452,0.317,6.2314562560529e-12
"Nop14",2.42660873149637e-31,0.403703534348447,0.276,0.122,4.04952465112114e-27
"Cox8a",4.73382685493869e-19,0.403698927242808,0.921,0.931,7.89981025552168e-15
"Arl2bp",1.38274911890422e-28,0.403610632800532,0.329,0.168,2.30753172962736e-24
"H2-Q7",0.000212726243055454,0.403568575294998,0.309,0.265,1
"Vdac3",1.55295621633812e-19,0.403479258919056,0.449,0.313,2.59157333382505e-15
"Prps1",8.49379417504095e-24,0.402593397894574,0.302,0.16,1.41744437193083e-19
"Park7",7.84369660248711e-19,0.402587060566877,0.795,0.747,1.30895608902305e-14
"Ypel5",8.51547189511795e-23,0.402371892672075,0.332,0.187,1.42106194985728e-18
"Slc35e4",1.83089999754015e-17,0.402109930079889,0.298,0.176,3.05540591589501e-13
"Wipi2",1.71987422411961e-24,0.401959881764771,0.318,0.168,2.87012610521081e-20
"Ifi27",2.14636017460499e-11,0.401854962226345,0.659,0.625,3.58184585938081e-07
"Prrc2c",1.48419466353743e-17,0.401733487828971,0.509,0.364,2.47682405451126e-13
"Papola",1.65668053860479e-18,0.401668143934872,0.431,0.292,2.76466848282367e-14
"Ywhaz",6.34198576859341e-14,0.40122359735069,0.529,0.419,1.05835058506287e-09
"Rpl28",1.11789804078942e-19,0.401089496923968,0.886,0.879,1.86554825046938e-15
"Kcmf1",1.03829126394025e-26,0.400674949619382,0.356,0.192,1.73270046126349e-22
"Arpc1b",2.31148950223305e-09,0.400581819790937,0.715,0.714,3.85741368132652e-05
"Rtn3",5.06841121248371e-16,0.400554185563568,0.519,0.403,8.45816463139281e-12
"Hmces",1.6066542377008e-40,0.400456813325017,0.255,0.095,2.6811845918751e-36
"Sdccag3",1.48533580255567e-30,0.400107882722516,0.315,0.151,2.47872838730489e-26
"Acadl",4.0737422043111e-17,0.399956066815581,0.548,0.427,6.79826099055436e-13
"Nisch",9.38193755709698e-17,0.399550195889129,0.406,0.266,1.56565773952834e-12
"Yy1",4.71770896503852e-19,0.399141558564115,0.429,0.281,7.87291272085629e-15
"Ninj1",1.29851579895553e-23,0.399032499430338,0.306,0.163,2.166963165297e-19
"Fkbp3",2.43560615105146e-16,0.398983620837405,0.42,0.294,4.06453954487468e-12
"Ginm1",2.02018226062572e-21,0.398624618232018,0.412,0.262,3.37128015653221e-17
"Tmem37",0.000381348606986097,0.398450203111167,0.461,0.434,1
"Tmem59",1.22347392032554e-09,0.39763410539156,0.829,0.889,2.04173327823926e-05
"Tsn",8.64077035268394e-20,0.397356040481324,0.557,0.412,1.4419717564559e-15
"Exosc1",1.87943552942069e-45,0.397191048141917,0.29,0.11,3.13640201149724e-41
"Tmem183a",1.20366186626754e-26,0.396243049779892,0.333,0.175,2.00867092242727e-22
"Ly6c1",0.952979416210726,0.396041160966865,0.378,0.406,1
"Commd6",2.44979387763575e-19,0.395977573401654,0.468,0.322,4.08821602299854e-15
"Gm8797",3.44408873845031e-15,0.395781776470728,0.588,0.478,5.74749528672588e-11
"Mafk",1.29607206306524e-20,0.395774772308546,0.323,0.18,2.16288505884327e-16
"Ndel1",2.2320477795369e-27,0.395241161662721,0.369,0.199,3.72484133449117e-23
"Plekhj1",5.60421454199257e-17,0.395175178765863,0.431,0.307,9.3523132276772e-13
"Pak2",3.84894159622406e-27,0.395071270552947,0.394,0.222,6.42311373577871e-23
"Bcap31",2.88088046958373e-13,0.394328266878478,0.654,0.612,4.80761332764133e-09
"Orc4",2.19526859190675e-31,0.394244997286101,0.279,0.125,3.66346422617398e-27
"Sap30bp",1.28734451947391e-37,0.394016878663503,0.272,0.109,2.14832053409805e-33
"Hgs",4.0719613808143e-38,0.393881672689419,0.272,0.108,6.79528915230291e-34
"Selk",8.74380598804649e-15,0.393807333346344,0.827,0.787,1.4591663432852e-10
"Ddx1",8.5494508366319e-37,0.393793273485804,0.356,0.17,1.42673235561713e-32
"Rtfdc1",1.04149053173328e-27,0.39361861443701,0.392,0.221,1.7380393993565e-23
"Lsm2",1.34008274463201e-25,0.393359395365383,0.312,0.162,2.23633008424189e-21
"Eif4a3",1.34708935272667e-20,0.393311454076597,0.435,0.287,2.24802271183026e-16
"Slc25a4",8.04723143370339e-09,0.392940128762137,0.64,0.651,0.000134292198165642
"Nfyb",1.64291708775739e-32,0.39277410498425,0.258,0.108,2.74170003604954e-28
"Acer3",1.70496720436091e-16,0.392262655182814,0.412,0.28,2.84524927063748e-12
"Mtch2",2.00674989763867e-17,0.391808014973483,0.631,0.517,3.34886422917941e-13
"Macf1",1.97382115779461e-10,0.391785667416862,0.347,0.246,3.29391274812765e-06
"Ak1",1.9303808824883e-10,0.391595422035074,0.346,0.258,3.22141961669648e-06
"Pmp22",5.57519070840131e-32,0.391455881177282,0.272,0.117,9.30387825418011e-28
"Apobec3",4.59463989849656e-16,0.391403593583425,0.424,0.302,7.66753506261106e-12
"Rplp2",8.00247220162077e-20,0.391389609649254,0.943,0.934,1.33545256100647e-15
"Ythdf2",1.32344207281837e-18,0.391271277503596,0.403,0.261,2.20856013111929e-14
"Gtf3c6",1.01087614322696e-19,0.39105601016074,0.34,0.205,1.68695010781715e-15
"Prpf4b",3.85077185510352e-19,0.390790059076425,0.326,0.19,6.42616807179676e-15
"Stxbp3",2.69171665718219e-21,0.390487940193712,0.333,0.193,4.49193675750564e-17
"Uqcrc2",1.40508222865871e-17,0.390473892068076,0.528,0.394,2.34480122318566e-13
"Cdipt",2.83581486274244e-32,0.390346610984911,0.407,0.215,4.73240784294459e-28
"Lgmn",5.00287532379044e-06,0.390093984432764,0.514,0.472,0.0834879834034148
"Ybx3",3.80428229272412e-25,0.389902519820449,0.329,0.177,6.34858629009802e-21
"Neu1",8.49602481994105e-18,0.389849864714359,0.347,0.214,1.41781662195176e-13
"Slc48a1",3.7143102528749e-15,0.389384018837088,0.466,0.343,6.19844094999763e-11
"Samm50",3.6363065663659e-24,0.389162514861446,0.424,0.263,6.06826839795141e-20
"Nfkbia",0.432863215992868,0.389125990501867,0.711,0.798,1
"Srpk2",1.44150407172109e-28,0.388996217483977,0.355,0.184,2.40558199488815e-24
"Man1a2",3.08898312748879e-19,0.388781647934286,0.29,0.162,5.1548950431533e-15
"Relb",1.37759443946291e-47,0.388714951176417,0.261,0.088,2.29892960057571e-43
"Ppp2r1a",6.51465432712248e-18,0.388678306143562,0.5,0.365,1.0871655141102e-13
"Emg1",7.80501324464562e-18,0.388668825036265,0.429,0.295,1.30250061026646e-13
"Pin4",1.76359413507922e-13,0.388658539047973,0.458,0.357,2.9430858926202e-09
"Sdf2l1",2.81953206060995e-13,0.388436968527739,0.259,0.159,4.70523510274588e-09
"Sdha",2.99448470181936e-15,0.38819743597975,0.568,0.45,4.99719607039614e-11
"Twf1",5.56790536638776e-22,0.38810920399587,0.335,0.192,9.29172047542789e-18
"Sntb2",5.44327263227795e-38,0.387874956647258,0.256,0.097,9.08373336874544e-34
"Bbc3",2.22283773313677e-08,0.387620711611178,0.31,0.227,0.000370947160905865
"Rpl27",1.5840512791868e-18,0.387520683386064,0.838,0.802,2.64346477470694e-14
"Napa",1.32470076936134e-15,0.387414272777518,0.532,0.421,2.21066064391021e-11
"Prpf19",2.38472331941873e-23,0.387264987280847,0.323,0.178,3.97962627544598e-19
"Fcf1",1.15420789987092e-22,0.386817202182277,0.42,0.265,1.92614214330459e-18
"Hsd17b12",2.70560126229126e-09,0.386603333608002,0.369,0.285,4.51510738651166e-05
"Klf3",3.42183461621544e-19,0.386543982813488,0.441,0.288,5.71035760754032e-15
"Eef1b2",8.69413244050642e-12,0.386330423353711,0.701,0.666,1.45087682167171e-07
"Gna11",2.26087450218476e-22,0.385983042236334,0.36,0.209,3.77294736924593e-18
"Bnip2",1.29178332801746e-26,0.385852423805159,0.364,0.201,2.15572801779554e-22
"Rps24",2.71924078734666e-13,0.385728853330314,0.935,0.908,4.53786902592411e-09
"Sbno1",7.22250439554046e-19,0.384980507856309,0.387,0.245,1.20529153352779e-14
"Nsun2",1.5326894872351e-36,0.384843926972453,0.292,0.124,2.55775221629793e-32
"BC003965",2.30701371089045e-27,0.384431384889208,0.304,0.153,3.84994448073398e-23
"Myo1c",3.83184032226361e-29,0.384346721393357,0.386,0.208,6.39457512979351e-25
"Las1l",8.34817681775628e-16,0.384047587617294,0.304,0.186,1.39314374734717e-11
"Bag1",1.10741075273822e-10,0.38400112962131,0.687,0.644,1.84804706416955e-06
"Tusc2",4.61335267541726e-28,0.383925269162069,0.346,0.181,7.69876294473632e-24
"Cox14",4.52790884756071e-11,0.383855344912278,0.665,0.61,7.55617428480931e-07
"Gnas",1.09075854539185e-21,0.383367976633875,0.886,0.906,1.82025786054991e-17
"Plp2",6.37342170075797e-16,0.383283729217225,0.492,0.369,1.06359661342249e-11
"Tbc1d15",3.65352137037963e-17,0.382887455706278,0.35,0.223,6.09699646288952e-13
"Surf1",1.00148095353232e-15,0.382716594782421,0.377,0.255,1.67127141525474e-11
"4930453N24Rik",2.40817082695188e-37,0.382580655796412,0.276,0.112,4.0187554760173e-33
"Mllt4",6.75620944424521e-22,0.382446125166123,0.403,0.247,1.12747623205564e-17
"Rin2",9.33364052014553e-20,0.38206829147655,0.267,0.141,1.55759793000189e-15
"Sf3a2",3.09409014548145e-38,0.3820640560615,0.258,0.1,5.16341763477944e-34
"Dusp14",1.66973947557709e-47,0.381738713041227,0.256,0.086,2.78646123684305e-43
"Selt",1.40809806820384e-17,0.381467870493722,0.465,0.326,2.34983405621857e-13
"Arpc4",3.57011917466988e-18,0.381354453011336,0.398,0.266,5.95781487868909e-14
"Polr2j",1.9345132514044e-19,0.38120747608129,0.543,0.405,3.22831571394366e-15
"Sh2d4a",4.27843343985571e-16,0.381080713014795,0.366,0.241,7.13984972443122e-12
"Gch1",6.94521326893127e-06,0.381038058420744,0.295,0.235,0.115901719031925
"Nup50",5.42725009131332e-29,0.380740699549766,0.265,0.12,9.05699495238367e-25
"Wdr45",4.74800717979395e-13,0.380678573754819,0.424,0.309,7.92347438164014e-09
"Gtf2b",8.88441879512355e-15,0.380475923169948,0.384,0.265,1.48263180853022e-10
"Dnajc3",1.28064877586993e-08,0.380166819841166,0.514,0.446,0.000213714667717174
"Puf60",2.81530377441583e-18,0.379762791542268,0.5,0.356,4.69817893874513e-14
"Rpl5",4.229785418789e-12,0.379614287047727,0.847,0.833,7.05866590687508e-08
"Gps1",1.05660602747445e-18,0.378751075867632,0.409,0.267,1.76326413864937e-14
"Tomm7",1.78903892127246e-15,0.378737632029552,0.772,0.708,2.98554815181949e-11
"Setd8",2.53010289236746e-26,0.378530896864174,0.304,0.156,4.22223570678282e-22
"Jagn1",2.13586103201167e-26,0.377964740260494,0.332,0.178,3.56432489022108e-22
"Rpl39",1.08184188062317e-14,0.377730744871856,0.884,0.863,1.80537773038394e-10
"Tspan31",1.26930370923366e-22,0.377714874753516,0.415,0.259,2.11821402996914e-18
"Atpif1",2.274823877581e-14,0.377698619721334,0.835,0.817,3.79622608690717e-10
"Tmx1",8.70757599712287e-23,0.377444089687097,0.38,0.227,1.45312028239987e-18
"Atp6v1c1",9.98121183116498e-26,0.377064295401615,0.356,0.197,1.66566463038481e-21
"Ppp2r2a",2.27601696181477e-14,0.376731610310438,0.451,0.327,3.79821710587648e-10
"Becn1",2.16909490205048e-30,0.376463851771016,0.347,0.177,3.61978557254185e-26
"Aff4",5.24460464442147e-11,0.376332245576281,0.375,0.274,8.75219623061055e-07
"Sdf2",2.68176059340093e-13,0.375809790311964,0.506,0.4,4.47532207826748e-09
"Rab22a",3.20487337051012e-27,0.375769187489233,0.324,0.166,5.34829268070729e-23
"Aplp2",0.0065653670637753,0.375698763311334,0.718,0.775,1
"Ubl5",3.27879667480803e-13,0.375582019588243,0.826,0.81,5.47165589091963e-09
"Rchy1",2.57456240951508e-13,0.375562962473005,0.449,0.33,4.29642974899877e-09
"Txn2",3.01679550170684e-18,0.374830108654646,0.509,0.377,5.03442833324838e-14
"Zfp207",1.32532502228483e-16,0.374528075285519,0.461,0.326,2.21170239718893e-12
"H2afy",1.67930337280528e-17,0.374486908172116,0.573,0.445,2.80242146853745e-13
"Lman1",5.01332986440046e-21,0.374441973373493,0.386,0.242,8.36624487771148e-17
"Clic4",6.28671729916151e-07,0.374438958804713,0.364,0.293,0.0104912738288407
"Rps23",1.77854733444786e-13,0.374321300417526,0.966,0.956,2.96803979172659e-09
"Ppm1g",1.3151577517999e-20,0.373999129138383,0.438,0.281,2.19473525620367e-16
"Rangap1",5.77715176952107e-37,0.37397595487087,0.292,0.122,9.64091087297675e-33
"Mrpl12",1.09302086891946e-15,0.37373604708163,0.503,0.387,1.82403322605279e-11
"Med19",1.05912401635969e-20,0.373401432962439,0.278,0.149,1.76746615850106e-16
"Actr10",5.74922297688722e-27,0.373058185532506,0.389,0.217,9.59430330382938e-23
"Cyfip1",9.74121516282645e-31,0.372695718654282,0.29,0.132,1.62561398637248e-26
"Prkcd",7.54862624562739e-21,0.372601858460015,0.347,0.202,1.2597147478703e-16
"Cmas",2.54213499074724e-35,0.372324115636779,0.25,0.1,4.242314872559e-31
"Stk11",1.04454889514758e-22,0.372279967590901,0.475,0.304,1.74314319622228e-18
"Ppa1",7.795496534246e-18,0.372172301916854,0.333,0.211,1.30091246163497e-13
"Eif2b2",7.01158153244055e-31,0.372022280563803,0.302,0.142,1.17009272613368e-26
"Malsu1",6.68605175860138e-24,0.371979196398706,0.336,0.184,1.1157683174754e-19
"Ctsa",1.99325941097597e-14,0.371784627209125,0.378,0.258,3.3263513050367e-10
"Cd55",3.00591052512037e-15,0.371674717126603,0.355,0.234,5.01626348432087e-11
"Stip1",1.53302426172098e-23,0.371646941920253,0.306,0.163,2.55831088795996e-19
"Immp1l",6.82249910374379e-19,0.37159266900954,0.392,0.253,1.13853865043276e-14
"Wbp11",2.31335501429464e-29,0.371183547604119,0.31,0.148,3.8605268478549e-25
"Grb2",5.01929080854682e-19,0.370828836934571,0.369,0.232,8.37619250130294e-15
"Hmgn1",1.28749317496475e-09,0.370775795501203,0.818,0.829,2.14856861038118e-05
"Map2k3",4.98053898147679e-12,0.370561054215165,0.466,0.365,8.31152345228846e-08
"Cul1",4.36128429378595e-18,0.370559037852391,0.377,0.239,7.27811122947e-14
"Wdfy1",1.28486256782081e-14,0.370088304771031,0.372,0.253,2.14417865317936e-10
"Vamp5",1.8681676490137e-10,0.369878099814567,0.466,0.387,3.11759817267407e-06
